"export-plot data (NetLogo 5.3)"
"epidemic.nlogo"
"03/09/2016 21:33:24:561 +0000"

"MODEL SETTINGS"
"immune-chance","num-infect","initial-people","recovery-chance"
"5","50","400","7"

"""Health Rates"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","5360","0","440","true","""default""","false","6"

"pen name","pen down?","mode","interval","color","x"
"""default""","true","0","1","15","5000"
"""pen-1""","true","0","1","55","5000"
"""pen-2""","true","0","1","5","5000"
"""pen-3""","true","0","1","25","5000"
"""pen-4""","true","0","1","35","5000"
"""pen-5""","true","0","1","45","5000"

"""default""",,,,"""pen-1""",,,,"""pen-2""",,,,"""pen-3""",,,,"""pen-4""",,,,"""pen-5"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"0","0","15","true","0","400","55","true","0","7","5","true","0","5","25","true","0","400","35","true","0","50","45","true"
"1","52","15","true","1","348","55","true","1","7","5","true","1","5","25","true","1","400","35","true","1","50","45","true"
"2","62","15","true","2","338","55","true","2","7","5","true","2","5","25","true","2","400","35","true","2","50","45","true"
"3","73","15","true","3","327","55","true","3","7","5","true","3","5","25","true","3","400","35","true","3","50","45","true"
"4","80","15","true","4","320","55","true","4","7","5","true","4","5","25","true","4","400","35","true","4","50","45","true"
"5","91","15","true","5","309","55","true","5","7","5","true","5","5","25","true","5","400","35","true","5","50","45","true"
"6","106","15","true","6","294","55","true","6","7","5","true","6","5","25","true","6","400","35","true","6","50","45","true"
"7","119","15","true","7","281","55","true","7","7","5","true","7","5","25","true","7","400","35","true","7","50","45","true"
"8","122","15","true","8","278","55","true","8","7","5","true","8","5","25","true","8","400","35","true","8","50","45","true"
"9","148","15","true","9","252","55","true","9","7","5","true","9","5","25","true","9","400","35","true","9","50","45","true"
"10","171","15","true","10","229","55","true","10","7","5","true","10","5","25","true","10","400","35","true","10","50","45","true"
"11","183","15","true","11","217","55","true","11","7","5","true","11","5","25","true","11","400","35","true","11","50","45","true"
"12","191","15","true","12","209","55","true","12","7","5","true","12","5","25","true","12","400","35","true","12","50","45","true"
"13","205","15","true","13","195","55","true","13","7","5","true","13","5","25","true","13","400","35","true","13","50","45","true"
"14","220","15","true","14","180","55","true","14","7","5","true","14","5","25","true","14","400","35","true","14","50","45","true"
"15","227","15","true","15","173","55","true","15","7","5","true","15","5","25","true","15","400","35","true","15","50","45","true"
"16","246","15","true","16","154","55","true","16","7","5","true","16","5","25","true","16","400","35","true","16","50","45","true"
"17","250","15","true","17","150","55","true","17","7","5","true","17","5","25","true","17","400","35","true","17","50","45","true"
"18","256","15","true","18","144","55","true","18","7","5","true","18","5","25","true","18","400","35","true","18","50","45","true"
"19","266","15","true","19","134","55","true","19","7","5","true","19","5","25","true","19","400","35","true","19","50","45","true"
"20","276","15","true","20","124","55","true","20","7","5","true","20","5","25","true","20","400","35","true","20","50","45","true"
"21","280","15","true","21","120","55","true","21","7","5","true","21","5","25","true","21","400","35","true","21","50","45","true"
"22","274","15","true","22","126","55","true","22","7","5","true","22","5","25","true","22","400","35","true","22","50","45","true"
"23","264","15","true","23","136","55","true","23","7","5","true","23","5","25","true","23","400","35","true","23","50","45","true"
"24","279","15","true","24","121","55","true","24","7","5","true","24","5","25","true","24","400","35","true","24","50","45","true"
"25","279","15","true","25","121","55","true","25","7","5","true","25","5","25","true","25","400","35","true","25","50","45","true"
"26","278","15","true","26","122","55","true","26","7","5","true","26","5","25","true","26","400","35","true","26","50","45","true"
"27","286","15","true","27","114","55","true","27","7","5","true","27","5","25","true","27","400","35","true","27","50","45","true"
"28","287","15","true","28","113","55","true","28","7","5","true","28","5","25","true","28","400","35","true","28","50","45","true"
"29","280","15","true","29","120","55","true","29","7","5","true","29","5","25","true","29","400","35","true","29","50","45","true"
"30","279","15","true","30","121","55","true","30","7","5","true","30","5","25","true","30","400","35","true","30","50","45","true"
"31","298","15","true","31","102","55","true","31","7","5","true","31","5","25","true","31","400","35","true","31","50","45","true"
"32","295","15","true","32","105","55","true","32","7","5","true","32","5","25","true","32","400","35","true","32","50","45","true"
"33","296","15","true","33","104","55","true","33","7","5","true","33","5","25","true","33","400","35","true","33","50","45","true"
"34","305","15","true","34","95","55","true","34","7","5","true","34","5","25","true","34","400","35","true","34","50","45","true"
"35","301","15","true","35","99","55","true","35","7","5","true","35","5","25","true","35","400","35","true","35","50","45","true"
"36","294","15","true","36","106","55","true","36","7","5","true","36","5","25","true","36","400","35","true","36","50","45","true"
"37","304","15","true","37","96","55","true","37","7","5","true","37","5","25","true","37","400","35","true","37","50","45","true"
"38","299","15","true","38","101","55","true","38","7","5","true","38","5","25","true","38","400","35","true","38","50","45","true"
"39","300","15","true","39","100","55","true","39","7","5","true","39","5","25","true","39","400","35","true","39","50","45","true"
"40","295","15","true","40","105","55","true","40","7","5","true","40","5","25","true","40","400","35","true","40","50","45","true"
"41","289","15","true","41","111","55","true","41","7","5","true","41","5","25","true","41","400","35","true","41","50","45","true"
"42","286","15","true","42","114","55","true","42","7","5","true","42","5","25","true","42","400","35","true","42","50","45","true"
"43","282","15","true","43","118","55","true","43","7","5","true","43","5","25","true","43","400","35","true","43","50","45","true"
"44","289","15","true","44","111","55","true","44","7","5","true","44","5","25","true","44","400","35","true","44","50","45","true"
"45","294","15","true","45","106","55","true","45","7","5","true","45","5","25","true","45","400","35","true","45","50","45","true"
"46","291","15","true","46","109","55","true","46","7","5","true","46","5","25","true","46","400","35","true","46","50","45","true"
"47","286","15","true","47","114","55","true","47","7","5","true","47","5","25","true","47","400","35","true","47","50","45","true"
"48","283","15","true","48","117","55","true","48","7","5","true","48","5","25","true","48","400","35","true","48","50","45","true"
"49","281","15","true","49","119","55","true","49","7","5","true","49","5","25","true","49","400","35","true","49","50","45","true"
"50","271","15","true","50","129","55","true","50","7","5","true","50","5","25","true","50","400","35","true","50","50","45","true"
"51","276","15","true","51","124","55","true","51","7","5","true","51","5","25","true","51","400","35","true","51","50","45","true"
"52","281","15","true","52","119","55","true","52","7","5","true","52","5","25","true","52","400","35","true","52","50","45","true"
"53","280","15","true","53","120","55","true","53","7","5","true","53","5","25","true","53","400","35","true","53","50","45","true"
"54","286","15","true","54","114","55","true","54","7","5","true","54","5","25","true","54","400","35","true","54","50","45","true"
"55","279","15","true","55","121","55","true","55","7","5","true","55","5","25","true","55","400","35","true","55","50","45","true"
"56","286","15","true","56","114","55","true","56","7","5","true","56","5","25","true","56","400","35","true","56","50","45","true"
"57","287","15","true","57","113","55","true","57","7","5","true","57","5","25","true","57","400","35","true","57","50","45","true"
"58","279","15","true","58","121","55","true","58","7","5","true","58","5","25","true","58","400","35","true","58","50","45","true"
"59","296","15","true","59","104","55","true","59","7","5","true","59","5","25","true","59","400","35","true","59","50","45","true"
"60","293","15","true","60","107","55","true","60","7","5","true","60","5","25","true","60","400","35","true","60","50","45","true"
"61","295","15","true","61","105","55","true","61","7","5","true","61","5","25","true","61","400","35","true","61","50","45","true"
"62","292","15","true","62","108","55","true","62","7","5","true","62","5","25","true","62","400","35","true","62","50","45","true"
"63","297","15","true","63","103","55","true","63","7","5","true","63","5","25","true","63","400","35","true","63","50","45","true"
"64","300","15","true","64","100","55","true","64","7","5","true","64","5","25","true","64","400","35","true","64","50","45","true"
"65","300","15","true","65","100","55","true","65","7","5","true","65","5","25","true","65","400","35","true","65","50","45","true"
"66","296","15","true","66","104","55","true","66","7","5","true","66","5","25","true","66","400","35","true","66","50","45","true"
"67","303","15","true","67","97","55","true","67","7","5","true","67","5","25","true","67","400","35","true","67","50","45","true"
"68","299","15","true","68","101","55","true","68","7","5","true","68","5","25","true","68","400","35","true","68","50","45","true"
"69","309","15","true","69","91","55","true","69","7","5","true","69","5","25","true","69","400","35","true","69","50","45","true"
"70","307","15","true","70","93","55","true","70","7","5","true","70","5","25","true","70","400","35","true","70","50","45","true"
"71","295","15","true","71","105","55","true","71","7","5","true","71","5","25","true","71","400","35","true","71","50","45","true"
"72","287","15","true","72","113","55","true","72","7","5","true","72","5","25","true","72","400","35","true","72","50","45","true"
"73","289","15","true","73","111","55","true","73","7","5","true","73","5","25","true","73","400","35","true","73","50","45","true"
"74","286","15","true","74","114","55","true","74","7","5","true","74","5","25","true","74","400","35","true","74","50","45","true"
